"Key","Adv","ObDate","FcstDate","Lat","Lon","Wind","Gust"
"AL022016",7,2016-05-29 09:00:00,2016-06-03 06:00:00,35.8,-74.4,25,35
"AL022016",6,2016-05-29 03:00:00,2016-05-29 12:00:00,31.8,-80,40,50
"AL022016",6,2016-05-29 03:00:00,2016-05-30 00:00:00,32.7,-80.1,35,45
"AL022016",6,2016-05-29 03:00:00,2016-05-30 12:00:00,33.1,-79.6,30,40
"AL022016",6,2016-05-29 03:00:00,2016-05-31 00:00:00,33.5,-78.7,30,40
"AL022016",6,2016-05-29 03:00:00,2016-06-01 00:00:00,34.3,-77.4,25,35
"AL022016",6,2016-05-29 03:00:00,2016-06-02 00:00:00,35,-76,25,35
"AL022016",6,2016-05-29 03:00:00,2016-06-03 00:00:00,35.5,-75,25,35
"AL022016",5,2016-05-28 21:00:00,2016-05-29 06:00:00,31.9,-80.1,40,50
"AL022016",5,2016-05-28 21:00:00,2016-05-29 18:00:00,32.8,-80.5,35,45
"AL022016",5,2016-05-28 21:00:00,2016-05-30 06:00:00,33.2,-80.1,30,40
"AL022016",5,2016-05-28 21:00:00,2016-05-30 18:00:00,33.5,-79.4,30,40
"AL022016",5,2016-05-28 21:00:00,2016-05-31 18:00:00,34.5,-77.8,25,35
"AL022016",5,2016-05-28 21:00:00,2016-06-01 18:00:00,35,-76.5,25,35
"AL022016",5,2016-05-28 21:00:00,2016-06-02 18:00:00,35.7,-75.3,25,35
"AL022016",4,2016-05-28 15:00:00,2016-05-29 00:00:00,31.3,-79.5,35,45
"AL022016",4,2016-05-28 15:00:00,2016-05-29 12:00:00,32.4,-80.3,35,45
"AL022016",4,2016-05-28 15:00:00,2016-05-30 00:00:00,32.7,-80.3,30,40
"AL022016",4,2016-05-28 15:00:00,2016-05-30 12:00:00,33,-79.7,30,40
"AL022016",4,2016-05-28 15:00:00,2016-05-31 12:00:00,33.6,-78,30,40
"AL022016",4,2016-05-28 15:00:00,2016-06-01 12:00:00,34.4,-76.8,25,35
"AL022016",4,2016-05-28 15:00:00,2016-06-02 12:00:00,34.9,-75.8,25,35
"AL022016",3,2016-05-28 09:00:00,2016-05-28 18:00:00,31,-78.4,30,40
"AL022016",3,2016-05-28 09:00:00,2016-05-29 06:00:00,32.4,-79.7,35,45
"AL022016",3,2016-05-28 09:00:00,2016-05-29 18:00:00,32.8,-80,30,40
"AL022016",3,2016-05-28 09:00:00,2016-05-30 06:00:00,33,-79.5,30,40
"AL022016",3,2016-05-28 09:00:00,2016-05-31 06:00:00,33.5,-78,30,40
"AL022016",3,2016-05-28 09:00:00,2016-06-01 06:00:00,34.5,-76.5,25,35
"AL022016",3,2016-05-28 09:00:00,2016-06-02 06:00:00,35,-75.5,25,35
"AL022016",2,2016-05-28 03:00:00,2016-05-28 12:00:00,30,-77.3,35,45
"AL022016",2,2016-05-28 03:00:00,2016-05-29 00:00:00,31.3,-78.9,40,50
"AL022016",2,2016-05-28 03:00:00,2016-05-29 12:00:00,32.2,-79.7,40,50
"AL022016",2,2016-05-28 03:00:00,2016-05-30 00:00:00,32.7,-79.7,35,45
"AL022016",2,2016-05-28 03:00:00,2016-05-31 00:00:00,33.5,-78.2,30,40
"AL022016",2,2016-05-28 03:00:00,2016-06-01 00:00:00,34,-77,25,35
"AL022016",2,2016-05-28 03:00:00,2016-06-02 00:00:00,34.5,-76,25,35
"AL022016",1,2016-05-27 21:00:00,2016-05-28 06:00:00,29.5,-76.4,35,45
"AL022016",1,2016-05-27 21:00:00,2016-05-28 18:00:00,30.7,-78.3,40,50
"AL022016",1,2016-05-27 21:00:00,2016-05-29 06:00:00,32,-79.7,40,50
"AL022016",1,2016-05-27 21:00:00,2016-05-29 18:00:00,32.8,-80.2,40,50
"AL022016",1,2016-05-27 21:00:00,2016-05-30 18:00:00,33.6,-78.7,30,40
"AL022016",1,2016-05-27 21:00:00,2016-05-31 18:00:00,34,-77.2,25,35
"AL022016",1,2016-05-27 21:00:00,2016-06-01 18:00:00,34.7,-75.6,25,35
"AL012016",9,2016-01-15 21:00:00,2016-01-16 06:00:00,49.2,-29.4,65,80
"AL012016",9,2016-01-15 21:00:00,2016-01-16 18:00:00,56.3,-36.1,65,80
"AL012016",9,2016-01-15 21:00:00,2016-01-17 06:00:00,56.5,-47,60,75
"AL012016",8,2016-01-15 15:00:00,2016-01-16 00:00:00,45.1,-28.3,65,80
"AL012016",8,2016-01-15 15:00:00,2016-01-16 12:00:00,52.7,-31.8,65,80
"AL012016",8,2016-01-15 15:00:00,2016-01-17 00:00:00,57,-40,55,65
"AL012016",7,2016-01-15 09:00:00,2016-01-15 18:00:00,41.4,-27.7,65,80
"AL012016",7,2016-01-15 09:00:00,2016-01-16 06:00:00,48.7,-30,65,80
"AL012016",7,2016-01-15 09:00:00,2016-01-16 18:00:00,56,-34.5,65,80
"AL012016",7,2016-01-15 09:00:00,2016-01-17 06:00:00,56.5,-47,65,80
"AL012016",6,2016-01-15 03:00:00,2016-01-15 12:00:00,38.4,-27.8,65,80
"AL012016",6,2016-01-15 03:00:00,2016-01-16 00:00:00,45,-29.1,65,80
"AL012016",6,2016-01-15 03:00:00,2016-01-16 12:00:00,52.7,-32.1,65,80
"AL012016",6,2016-01-15 03:00:00,2016-01-17 00:00:00,59,-37,65,80
"AL012016",5,2016-01-14 21:00:00,2016-01-15 06:00:00,36.4,-27.5,75,90
"AL012016",5,2016-01-14 21:00:00,2016-01-15 18:00:00,41.8,-27.9,70,85
"AL012016",5,2016-01-14 21:00:00,2016-01-16 06:00:00,49.5,-29.7,65,80
"AL012016",5,2016-01-14 21:00:00,2016-01-16 18:00:00,56.5,-34,60,75
"AL012016",4,2016-01-14 15:00:00,2016-01-15 00:00:00,34.3,-27.7,80,100
"AL012016",4,2016-01-14 15:00:00,2016-01-15 12:00:00,38.9,-27.7,75,90
"AL012016",4,2016-01-14 15:00:00,2016-01-16 00:00:00,45.3,-28.6,60,75
"AL012016",4,2016-01-14 15:00:00,2016-01-16 12:00:00,53,-31.5,60,75
"AL012016",3,2016-01-14 09:00:00,2016-01-14 18:00:00,32.4,-28.3,60,75
"AL012016",3,2016-01-14 09:00:00,2016-01-15 06:00:00,36.4,-27.6,60,75
"AL012016",3,2016-01-14 09:00:00,2016-01-15 18:00:00,42,-28.2,60,75
"AL012016",3,2016-01-14 09:00:00,2016-01-16 06:00:00,49.1,-29.7,60,75
"AL012016",3,2016-01-14 09:00:00,2016-01-17 06:00:00,60,-40,60,75
"AL012016",2,2016-01-14 03:00:00,2016-01-14 12:00:00,30.6,-28.8,50,60
"AL012016",2,2016-01-14 03:00:00,2016-01-15 00:00:00,34.2,-27.7,50,60
"AL012016",2,2016-01-14 03:00:00,2016-01-15 12:00:00,39.3,-27.7,55,65
"AL012016",2,2016-01-14 03:00:00,2016-01-16 00:00:00,45.7,-29.1,55,65
"AL012016",2,2016-01-14 03:00:00,2016-01-17 00:00:00,58,-37,60,75
"AL012016",1,2016-01-13 21:00:00,2016-01-14 06:00:00,28.9,-29.7,45,55
"AL012016",1,2016-01-13 21:00:00,2016-01-14 18:00:00,32,-28.2,45,55
"AL012016",1,2016-01-13 21:00:00,2016-01-15 06:00:00,36.3,-27.5,45,55
"AL012016",1,2016-01-13 21:00:00,2016-01-15 18:00:00,42.3,-28.2,50,60
"AL012016",1,2016-01-13 21:00:00,2016-01-16 18:00:00,56,-34,50,60
